partner,geo,year,age,value
AT,DE,2016,Y30-34,2068.0
AT,DE,2016,Y35-39,1373.0
AT,DE,2016,Y40-44,892.0
AT,DE,2016,Y45-49,786.0
AT,DE,2016,Y5-9,441.0
AT,DE,2016,Y50-54,706.0
AT,DE,2016,Y55-59,406.0
AT,DE,2016,Y60-64,273.0
AT,DE,2016,Y65-69,186.0
AT,DE,2016,Y70-74,126.0
AT,DE,2016,Y75-79,77.0
AT,DE,2016,Y80-84,32.0
AT,DE,2016,Y85-89,24.0
AT,DE,2016,Y90-94,17.0
AT,DE,2016,Y95-99,3.0
AT,DE,2016,Y_LT15,1610.0
AT,DE,2016,Y_LT5,838.0
AT,DE,2017,UNK,0.0
AT,DE,2017,Y10-14,353.0
AT,DE,2017,Y15-19,660.0
AT,DE,2017,Y15-64,11303.0
AT,DE,2017,Y20-24,1822.0
AT,DE,2017,Y25-29,2687.0
AT,DE,2017,Y30-34,2023.0
AT,DE,2017,Y35-39,1246.0
AT,DE,2017,Y40-44,868.0
AT,DE,2017,Y45-49,710.0
AT,DE,2017,Y5-9,413.0
AT,DE,2017,Y50-54,618.0
AT,DE,2017,Y55-59,424.0
AT,DE,2017,Y60-64,245.0
AT,DE,2017,Y65-69,183.0
AT,DE,2017,Y70-74,104.0
AT,DE,2017,Y75-79,90.0
AT,DE,2017,Y80-84,38.0
AT,DE,2017,Y85-89,21.0
AT,DE,2017,Y90-94,17.0
AT,DE,2017,Y95-99,4.0
AT,DE,2017,Y_LT15,1604.0
AT,DE,2017,Y_LT5,838.0
AT,DE,2018,UNK,0.0
AT,DE,2018,Y10-14,326.0
AT,DE,2018,Y15-19,597.0
AT,DE,2018,Y15-64,11056.0
AT,DE,2018,Y20-24,1762.0
AT,DE,2018,Y25-29,2671.0
AT,DE,2018,Y30-34,1931.0
AT,DE,2018,Y35-39,1268.0
AT,DE,2018,Y40-44,804.0
AT,DE,2018,Y45-49,736.0
AT,DE,2018,Y5-9,376.0
AT,DE,2018,Y50-54,630.0
AT,DE,2018,Y55-59,410.0
AT,DE,2018,Y60-64,247.0
AT,DE,2018,Y65-69,172.0
AT,DE,2018,Y70-74,112.0
AT,DE,2018,Y75-79,71.0
AT,DE,2018,Y80-84,43.0
AT,DE,2018,Y85-89,19.0
AT,DE,2018,Y90-94,9.0
AT,DE,2018,Y95-99,4.0
AT,DE,2018,Y_LT15,1462.0
AT,DE,2018,Y_LT5,760.0
AT,DE,2019,UNK,0.0
AT,DE,2019,Y10-14,275.0
AT,DE,2019,Y15-19,554.0
AT,DE,2019,Y15-64,10538.0
AT,DE,2019,Y20-24,1708.0
AT,DE,2019,Y25-29,2401.0
AT,DE,2019,Y30-34,1945.0
AT,DE,2019,Y35-39,1236.0
AT,DE,2019,Y40-44,804.0
AT,DE,2019,Y45-49,646.0
AT,DE,2019,Y5-9,358.0
AT,DE,2019,Y50-54,605.0
AT,DE,2019,Y55-59,412.0
AT,DE,2019,Y60-64,227.0
AT,DE,2019,Y65-69,183.0
AT,DE,2019,Y70-74,79.0
AT,DE,2019,Y75-79,95.0
AT,DE,2019,Y80-84,48.0
AT,DE,2019,Y85-89,15.0
AT,DE,2019,Y90-94,11.0
AT,DE,2019,Y95-99,4.0
AT,DE,2019,Y_LT15,1432.0
AT,DE,2019,Y_LT5,799.0
AT,DE,2020,UNK,0.0
AT,DE,2020,Y10-14,276.0
AT,DE,2020,Y15-19,637.0
AT,DE,2020,Y15-64,11384.0
AT,DE,2020,Y20-24,1770.0
AT,DE,2020,Y25-29,2525.0
AT,DE,2020,Y30-34,1879.0
AT,DE,2020,Y35-39,1278.0
AT,DE,2020,Y40-44,830.0
AT,DE,2020,Y45-49,745.0
AT,DE,2020,Y5-9,331.0
AT,DE,2020,Y50-54,780.0
AT,DE,2020,Y55-59,541.0
AT,DE,2020,Y60-64,399.0
AT,DE,2020,Y65-69,210.0
AT,DE,2020,Y70-74,135.0
AT,DE,2020,Y75-79,120.0
AT,DE,2020,Y80-84,57.0
AT,DE,2020,Y85-89,30.0
AT,DE,2020,Y90-94,15.0
AT,DE,2020,Y95-99,4.0
AT,DE,2020,Y_LT15,1306.0
AT,DE,2020,Y_LT5,699.0
AT,DE,2021,UNK,0.0
AT,DE,2021,Y10-14,286.0
AT,DE,2021,Y15-19,639.0
AT,DE,2021,Y15-64,10412.0
AT,DE,2021,Y20-24,1760.0
AT,DE,2021,Y25-29,2310.0
AT,DE,2021,Y30-34,1776.0
AT,DE,2021,Y35-39,1179.0
AT,DE,2021,Y40-44,757.0
AT,DE,2021,Y45-49,608.0
AT,DE,2021,Y5-9,337.0
AT,DE,2021,Y50-54,605.0
AT,DE,2021,Y55-59,468.0
AT,DE,2021,Y60-64,310.0
AT,DE,2021,Y65-69,211.0
AT,DE,2021,Y70-74,126.0
AT,DE,2021,Y75-79,92.0
AT,DE,2021,Y80-84,52.0
AT,DE,2021,Y85-89,34.0
AT,DE,2021,Y90-94,10.0
AT,DE,2021,Y95-99,5.0
AT,DE,2021,Y_LT15,1371.0
AT,DE,2021,Y_LT5,748.0
AT,DE,2022,UNK,0.0
AT,DE,2022,Y10-14,304.0
AT,DE,2022,Y15-19,649.0
AT,DE,2022,Y15-64,10727.0
AT,DE,2022,Y20-24,1830.0
AT,DE,2022,Y25-29,2449.0
AT,DE,2022,Y30-34,1898.0
AT,DE,2022,Y35-39,1222.0
AT,DE,2022,Y40-44,864.0
AT,DE,2022,Y45-49,561.0
AT,DE,2022,Y5-9,387.0
AT,DE,2022,Y50-54,533.0
AT,DE,2022,Y55-59,410.0
AT,DE,2022,Y60-64,311.0
AT,DE,2022,Y65-69,206.0
AT,DE,2022,Y70-74,117.0
AT,DE,2022,Y75-79,87.0
AT,DE,2022,Y80-84,67.0
AT,DE,2022,Y85-89,25.0
AT,DE,2022,Y90-94,12.0
AT,DE,2022,Y95-99,2.0
AT,DE,2022,Y_LT15,1396.0
AT,DE,2022,Y_LT5,705.0
AT,DE,2023,UNK,0.0
AT,DE,2023,Y10-14,332.0
AT,DE,2023,Y15-19,650.0
AT,DE,2023,Y15-64,10876.0
AT,DE,2023,Y20-24,1817.0
AT,DE,2023,Y25-29,2451.0
AT,DE,2023,Y30-34,1933.0
AT,DE,2023,Y35-39,1289.0
AT,DE,2023,Y40-44,791.0
AT,DE,2023,Y45-49,642.0
AT,DE,2023,Y5-9,336.0
AT,DE,2023,Y50-54,525.0
AT,DE,2023,Y55-59,431.0
AT,DE,2023,Y60-64,347.0
AT,DE,2023,Y65-69,219.0
AT,DE,2023,Y70-74,129.0
AT,DE,2023,Y75-79,81.0
AT,DE,2023,Y80-84,54.0
AT,DE,2023,Y85-89,26.0
AT,DE,2023,Y90-94,13.0
AT,DE,2023,Y95-99,5.0
AT,DE,2023,Y_LT15,1329.0
AT,DE,2023,Y_LT5,661.0
AT,DK,2020,UNK,0.0
AT,DK,2021,UNK,0.0
AT,EE,2018,Y10-14,0.0
AT,EE,2018,Y15-19,8.0
AT,EE,2018,Y15-64,78.0
AT,EE,2018,Y20-24,25.0
AT,EE,2018,Y25-29,18.0
AT,EE,2018,Y30-34,8.0
AT,EE,2018,Y35-39,4.0
AT,EE,2018,Y40-44,7.0
AT,EE,2018,Y45-49,3.0
AT,EE,2018,Y5-9,2.0
AT,EE,2018,Y50-54,0.0
AT,EE,2018,Y55-59,1.0
AT,EE,2018,Y60-64,4.0
AT,EE,2018,Y65-69,2.0
AT,EE,2018,Y70-74,1.0
AT,EE,2018,Y75-79,1.0
AT,EE,2018,Y80-84,0.0
AT,EE,2018,Y85-89,0.0
AT,EE,2018,Y90-94,0.0
AT,EE,2018,Y95-99,0.0
AT,EE,2018,Y_GE100,0.0
AT,EE,2018,Y_GE65,4.0
AT,EE,2018,Y_GE85,0.0
AT,EE,2018,Y_LT15,9.0
AT,EE,2018,Y_LT5,7.0
AT,EE,2019,Y10-14,0.0
AT,EE,2019,Y15-19,5.0
AT,EE,2019,Y15-64,43.0
AT,EE,2019,Y20-24,17.0
AT,EE,2019,Y25-29,3.0
AT,EE,2019,Y30-34,6.0
AT,EE,2019,Y35-39,5.0
AT,EE,2019,Y40-44,2.0
AT,EE,2019,Y45-49,4.0
AT,EE,2019,Y5-9,5.0
AT,EE,2019,Y50-54,1.0
AT,EE,2019,Y55-59,0.0
AT,EE,2019,Y60-64,0.0
AT,EE,2019,Y65-69,1.0
AT,EE,2019,Y70-74,0.0
AT,EE,2019,Y75-79,0.0
AT,EE,2019,Y80-84,0.0
AT,EE,2019,Y85-89,0.0
AT,EE,2019,Y90-94,0.0
AT,EE,2019,Y95-99,0.0
AT,EE,2019,Y_GE100,0.0
AT,EE,2019,Y_GE65,1.0
AT,EE,2019,Y_GE85,0.0
AT,EE,2019,Y_LT15,5.0
AT,EE,2019,Y_LT5,0.0
AT,EE,2020,Y10-14,1.0
AT,EE,2020,Y15-19,4.0
AT,EE,2020,Y15-64,58.0
AT,EE,2020,Y20-24,12.0
AT,EE,2020,Y25-29,10.0
AT,EE,2020,Y30-34,8.0
AT,EE,2020,Y35-39,2.0
AT,EE,2020,Y40-44,3.0
AT,EE,2020,Y45-49,5.0
AT,EE,2020,Y5-9,0.0
AT,EE,2020,Y50-54,2.0
AT,EE,2020,Y55-59,2.0
AT,EE,2020,Y60-64,10.0
AT,EE,2020,Y65-69,1.0
AT,EE,2020,Y70-74,0.0
AT,EE,2020,Y75-79,0.0
AT,EE,2020,Y80-84,0.0
AT,EE,2020,Y85-89,0.0
AT,EE,2020,Y90-94,0.0
AT,EE,2020,Y95-99,0.0
AT,EE,2020,Y_GE100,0.0
AT,EE,2020,Y_GE65,1.0
AT,EE,2020,Y_GE85,0.0
AT,EE,2020,Y_LT15,3.0
AT,EE,2020,Y_LT5,2.0
AT,EE,2021,Y10-14,2.0
AT,EE,2021,Y15-19,2.0
AT,EE,2021,Y15-64,64.0
AT,EE,2021,Y20-24,12.0
AT,EE,2021,Y25-29,14.0
AT,EE,2021,Y30-34,12.0
AT,EE,2021,Y35-39,6.0
AT,EE,2021,Y40-44,2.0
AT,EE,2021,Y45-49,4.0
AT,EE,2021,Y5-9,0.0
AT,EE,2021,Y50-54,6.0
AT,EE,2021,Y55-59,6.0
AT,EE,2021,Y60-64,0.0
AT,EE,2021,Y65-69,0.0
AT,EE,2021,Y70-74,1.0
AT,EE,2021,Y75-79,1.0
AT,EE,2021,Y80-84,0.0
AT,EE,2021,Y85-89,0.0
AT,EE,2021,Y90-94,0.0
AT,EE,2021,Y95-99,0.0
AT,EE,2021,Y_GE100,0.0
AT,EE,2021,Y_GE65,2.0
AT,EE,2021,Y_GE85,0.0
AT,EE,2021,Y_LT15,4.0
AT,EE,2021,Y_LT5,2.0
AT,EE,2022,Y10-14,1.0
AT,EE,2022,Y15-19,5.0
AT,EE,2022,Y15-64,54.0
AT,EE,2022,Y20-24,15.0
AT,EE,2022,Y25-29,8.0
AT,EE,2022,Y30-34,9.0
AT,EE,2022,Y35-39,2.0
AT,EE,2022,Y40-44,4.0
AT,EE,2022,Y45-49,3.0
AT,EE,2022,Y5-9,1.0
AT,EE,2022,Y50-54,1.0
AT,EE,2022,Y55-59,3.0
AT,EE,2022,Y60-64,4.0
AT,EE,2022,Y65-69,3.0
AT,EE,2022,Y70-74,2.0
AT,EE,2022,Y75-79,0.0
AT,EE,2022,Y80-84,0.0
AT,EE,2022,Y85-89,0.0
AT,EE,2022,Y90-94,0.0
AT,EE,2022,Y95-99,0.0
AT,EE,2022,Y_GE100,0.0
AT,EE,2022,Y_GE65,5.0
AT,EE,2022,Y_GE85,0.0
AT,EE,2022,Y_LT15,7.0
AT,EE,2022,Y_LT5,5.0
AT,EE,2023,UNK,0.0
AT,ES,2004,Y10-14,9.0
AT,ES,2004,Y15-19,20.0
AT,ES,2004,Y15-64,500.0
AT,ES,2004,Y20-24,72.0
AT,ES,2004,Y25-29,86.0
AT,ES,2004,Y30-34,62.0
AT,ES,2004,Y35-39,66.0
AT,ES,2004,Y40-44,46.0
AT,ES,2004,Y45-49,39.0
AT,ES,2004,Y5-9,22.0
AT,ES,2004,Y50-54,28.0
AT,ES,2004,Y55-59,39.0
AT,ES,2004,Y60-64,42.0
AT,ES,2004,Y65-69,34.0
AT,ES,2004,Y70-74,7.0
AT,ES,2004,Y75-79,3.0
AT,ES,2004,Y80-84,2.0
AT,ES,2004,Y_GE65,48.0
AT,ES,2004,Y_GE85,2.0
AT,ES,2004,Y_LT15,53.0
AT,ES,2004,Y_LT5,22.0
AT,ES,2005,Y10-14,14.0
AT,ES,2005,Y15-19,37.0
AT,ES,2005,Y15-64,693.0
AT,ES,2005,Y20-24,106.0
AT,ES,2005,Y25-29,125.0
AT,ES,2005,Y30-34,84.0
AT,ES,2005,Y35-39,72.0
AT,ES,2005,Y40-44,62.0
AT,ES,2005,Y45-49,63.0
AT,ES,2005,Y5-9,18.0
AT,ES,2005,Y50-54,47.0
AT,ES,2005,Y55-59,48.0
AT,ES,2005,Y60-64,49.0
AT,ES,2005,Y65-69,33.0
AT,ES,2005,Y70-74,13.0
AT,ES,2005,Y75-79,14.0
AT,ES,2005,Y80-84,0.0
AT,ES,2005,Y_GE65,62.0
AT,ES,2005,Y_GE85,2.0
AT,ES,2005,Y_LT15,62.0
AT,ES,2005,Y_LT5,30.0
AT,ES,2006,Y10-14,9.0
AT,ES,2006,Y15-19,38.0
AT,ES,2006,Y15-64,823.0
AT,ES,2006,Y20-24,139.0
AT,ES,2006,Y25-29,170.0
AT,ES,2006,Y30-34,114.0
AT,ES,2006,Y35-39,80.0
AT,ES,2006,Y40-44,78.0
AT,ES,2006,Y45-49,58.0
AT,ES,2006,Y5-9,22.0
AT,ES,2006,Y50-54,49.0
AT,ES,2006,Y55-59,45.0
AT,ES,2006,Y60-64,52.0
AT,ES,2006,Y65-69,35.0
AT,ES,2006,Y70-74,24.0
AT,ES,2006,Y75-79,4.0
AT,ES,2006,Y80-84,6.0
AT,ES,2006,Y_GE65,72.0
AT,ES,2006,Y_GE85,3.0
AT,ES,2006,Y_LT15,69.0
AT,ES,2006,Y_LT5,38.0
AT,ES,2007,Y10-14,17.0
AT,ES,2007,Y15-19,38.0
AT,ES,2007,Y15-64,992.0
AT,ES,2007,Y20-24,175.0
AT,ES,2007,Y25-29,219.0
AT,ES,2007,Y30-34,134.0
AT,ES,2007,Y35-39,100.0
AT,ES,2007,Y40-44,80.0
AT,ES,2007,Y45-49,61.0
AT,ES,2007,Y5-9,28.0
AT,ES,2007,Y50-54,61.0
AT,ES,2007,Y55-59,50.0
AT,ES,2007,Y60-64,74.0
AT,ES,2007,Y65-69,50.0
AT,ES,2007,Y70-74,12.0
AT,ES,2007,Y75-79,7.0
AT,ES,2007,Y80-84,5.0
AT,ES,2007,Y_GE65,77.0
AT,ES,2007,Y_GE85,3.0
AT,ES,2007,Y_LT15,99.0
AT,ES,2007,Y_LT5,54.0
AT,ES,2013,UNK,0.0
AT,ES,2013,Y10-14,18.0
AT,ES,2013,Y15-19,40.0
AT,ES,2013,Y15-64,578.0
AT,ES,2013,Y20-24,109.0
AT,ES,2013,Y25-29,115.0
AT,ES,2013,Y30-34,83.0
AT,ES,2013,Y35-39,56.0
AT,ES,2013,Y40-44,46.0
AT,ES,2013,Y45-49,37.0
AT,ES,2013,Y5-9,19.0
AT,ES,2013,Y50-54,28.0
AT,ES,2013,Y55-59,33.0
AT,ES,2013,Y60-64,31.0
AT,ES,2013,Y65-69,26.0
AT,ES,2013,Y70-74,20.0
AT,ES,2013,Y75-79,5.0
AT,ES,2013,Y80-84,3.0
AT,ES,2013,Y85-89,1.0
AT,ES,2013,Y90-94,4.0
AT,ES,2013,Y95-99,3.0
AT,ES,2013,Y_GE100,1.0
AT,ES,2013,Y_GE65,63.0
AT,ES,2013,Y_GE85,9.0
AT,ES,2013,Y_LT15,76.0
AT,ES,2013,Y_LT5,39.0
AT,ES,2014,UNK,0.0
AT,ES,2014,Y10-14,13.0
AT,ES,2014,Y15-19,41.0
AT,ES,2014,Y15-64,596.0
AT,ES,2014,Y20-24,92.0
AT,ES,2014,Y25-29,122.0
AT,ES,2014,Y30-34,77.0
AT,ES,2014,Y35-39,54.0
AT,ES,2014,Y40-44,46.0
AT,ES,2014,Y45-49,59.0
AT,ES,2014,Y5-9,19.0
AT,ES,2014,Y50-54,41.0
AT,ES,2014,Y55-59,31.0
AT,ES,2014,Y60-64,33.0
AT,ES,2014,Y65-69,27.0
AT,ES,2014,Y70-74,21.0
AT,ES,2014,Y75-79,3.0
AT,ES,2014,Y80-84,3.0
AT,ES,2014,Y85-89,2.0
AT,ES,2014,Y90-94,1.0
AT,ES,2014,Y95-99,0.0
AT,ES,2014,Y_GE100,0.0
AT,ES,2014,Y_GE65,57.0
AT,ES,2014,Y_GE85,3.0
AT,ES,2014,Y_LT15,59.0
AT,ES,2014,Y_LT5,27.0
AT,ES,2021,UNK,0.0
AT,ES,2022,UNK,0.0
AT,ES,2023,UNK,0.0
AT,FI,2004,Y10-14,7.0
AT,FI,2004,Y15-19,4.0
AT,FI,2004,Y20-24,16.0
AT,FI,2004,Y25-29,24.0
AT,FI,2004,Y30-34,15.0
AT,FI,2004,Y35-39,5.0
AT,FI,2004,Y40-44,8.0
AT,FI,2004,Y45-49,1.0
AT,FI,2004,Y5-9,3.0
AT,FI,2004,Y50-54,1.0
AT,FI,2004,Y55-59,3.0
AT,FI,2004,Y60-64,0.0
AT,FI,2004,Y65-69,0.0
AT,FI,2004,Y70-74,1.0
AT,FI,2004,Y75-79,0.0
AT,FI,2004,Y80-84,0.0
AT,FI,2004,Y_GE65,1.0
AT,FI,2004,Y_GE85,0.0
AT,FI,2004,Y_LT15,20.0
AT,FI,2004,Y_LT5,10.0
AT,FI,2005,Y10-14,4.0
AT,FI,2005,Y15-19,2.0
AT,FI,2005,Y20-24,19.0
AT,FI,2005,Y25-29,25.0
AT,FI,2005,Y30-34,21.0
AT,FI,2005,Y35-39,4.0
AT,FI,2005,Y40-44,10.0
AT,FI,2005,Y45-49,1.0
AT,FI,2005,Y5-9,9.0
AT,FI,2005,Y50-54,1.0
AT,FI,2005,Y55-59,3.0
AT,FI,2005,Y60-64,0.0
AT,FI,2005,Y65-69,1.0
AT,FI,2005,Y70-74,0.0
AT,FI,2005,Y75-79,1.0
AT,FI,2005,Y80-84,1.0
AT,FI,2005,Y_GE65,3.0
AT,FI,2005,Y_GE85,0.0
AT,FI,2005,Y_LT15,29.0
AT,FI,2005,Y_LT5,16.0
AT,FI,2006,Y10-14,4.0
AT,FI,2006,Y15-19,4.0
AT,FI,2006,Y20-24,18.0
AT,FI,2006,Y25-29,25.0
AT,FI,2006,Y30-34,17.0
AT,FI,2006,Y35-39,9.0
AT,FI,2006,Y40-44,6.0
AT,FI,2006,Y45-49,4.0
AT,FI,2006,Y5-9,5.0
AT,FI,2006,Y50-54,5.0
AT,FI,2006,Y55-59,2.0
AT,FI,2006,Y60-64,1.0
AT,FI,2006,Y65-69,0.0
AT,FI,2006,Y70-74,0.0
AT,FI,2006,Y75-79,0.0
AT,FI,2006,Y80-84,0.0
AT,FI,2006,Y_GE65,0.0
AT,FI,2006,Y_GE85,0.0
AT,FI,2006,Y_LT15,17.0
AT,FI,2006,Y_LT5,8.0
AT,FI,2007,Y10-14,2.0
AT,FI,2007,Y15-19,3.0
AT,FI,2007,Y20-24,26.0
AT,FI,2007,Y25-29,37.0
AT,FI,2007,Y30-34,15.0
AT,FI,2007,Y35-39,9.0
AT,FI,2007,Y40-44,9.0
AT,FI,2007,Y45-49,9.0
AT,FI,2007,Y5-9,4.0
AT,FI,2007,Y50-54,2.0
AT,FI,2007,Y55-59,4.0
AT,FI,2007,Y60-64,5.0
AT,FI,2007,Y65-69,1.0
AT,FI,2007,Y70-74,0.0
AT,FI,2007,Y75-79,0.0
AT,FI,2007,Y80-84,0.0
AT,FI,2007,Y_GE65,1.0
AT,FI,2007,Y_GE85,0.0
AT,FI,2007,Y_LT5,8.0
AT,FI,2008,UNK,0.0
AT,FI,2008,Y10-14,4.0
AT,FI,2008,Y15-19,5.0
AT,FI,2008,Y20-24,18.0
AT,FI,2008,Y25-29,29.0
AT,FI,2008,Y30-34,17.0
AT,FI,2008,Y35-39,13.0
AT,FI,2008,Y40-44,11.0
AT,FI,2008,Y45-49,4.0
AT,FI,2008,Y5-9,5.0
AT,FI,2008,Y50-54,2.0
AT,FI,2008,Y55-59,3.0
AT,FI,2008,Y60-64,3.0
AT,FI,2008,Y65-69,0.0
AT,FI,2008,Y70-74,0.0
AT,FI,2008,Y75-79,0.0
AT,FI,2008,Y80-84,0.0
AT,FI,2008,Y_GE85,0.0
AT,FI,2008,Y_LT5,6.0
AT,FI,2013,UNK,0.0
AT,FI,2013,Y10-14,3.0
AT,FI,2013,Y15-19,2.0
AT,FI,2013,Y15-64,65.0
AT,FI,2013,Y20-24,19.0
AT,FI,2013,Y25-29,13.0
AT,FI,2013,Y30-34,16.0
AT,FI,2013,Y35-39,2.0
AT,FI,2013,Y40-44,3.0
AT,FI,2013,Y45-49,5.0
AT,FI,2013,Y5-9,4.0
AT,FI,2013,Y50-54,3.0
AT,FI,2013,Y55-59,0.0
AT,FI,2013,Y60-64,2.0
AT,FI,2013,Y65-69,1.0
AT,FI,2013,Y70-74,0.0
AT,FI,2013,Y75-79,0.0
AT,FI,2013,Y80-84,0.0
AT,FI,2013,Y85-89,0.0
AT,FI,2013,Y90-94,0.0
AT,FI,2013,Y95-99,0.0
AT,FI,2013,Y_GE100,0.0
AT,FI,2013,Y_GE65,1.0
AT,FI,2013,Y_GE85,0.0
AT,FI,2013,Y_LT15,17.0
AT,FI,2013,Y_LT5,10.0
AT,FI,2014,UNK,0.0
AT,FI,2014,Y10-14,1.0
AT,FI,2014,Y15-19,1.0
AT,FI,2014,Y15-64,83.0
AT,FI,2014,Y20-24,20.0
AT,FI,2014,Y25-29,17.0
AT,FI,2014,Y30-34,17.0
AT,FI,2014,Y35-39,14.0
AT,FI,2014,Y40-44,4.0
AT,FI,2014,Y45-49,5.0
AT,FI,2014,Y5-9,5.0
AT,FI,2014,Y50-54,3.0
AT,FI,2014,Y55-59,1.0
AT,FI,2014,Y60-64,1.0
AT,FI,2014,Y65-69,0.0
AT,FI,2014,Y70-74,0.0
AT,FI,2014,Y75-79,0.0
AT,FI,2014,Y80-84,0.0
AT,FI,2014,Y85-89,0.0
AT,FI,2014,Y90-94,0.0
AT,FI,2014,Y95-99,0.0
AT,FI,2014,Y_GE100,0.0
AT,FI,2014,Y_GE65,0.0
AT,FI,2014,Y_GE85,0.0
AT,FI,2014,Y_LT15,17.0
AT,FI,2014,Y_LT5,11.0
AT,FI,2015,Y10-14,3.0
AT,FI,2015,Y15-19,4.0
AT,FI,2015,Y15-64,77.0
AT,FI,2015,Y20-24,7.0
AT,FI,2015,Y25-29,27.0
AT,FI,2015,Y30-34,13.0
AT,FI,2015,Y35-39,8.0
AT,FI,2015,Y40-44,4.0
AT,FI,2015,Y45-49,7.0
AT,FI,2015,Y5-9,2.0
AT,FI,2015,Y50-54,3.0
AT,FI,2015,Y55-59,2.0
AT,FI,2015,Y60-64,2.0
AT,FI,2015,Y65-69,1.0
AT,FI,2015,Y70-74,1.0
AT,FI,2015,Y75-79,1.0
AT,FI,2015,Y80-84,0.0
AT,FI,2015,Y85-89,0.0
AT,FI,2015,Y90-94,0.0
AT,FI,2015,Y95-99,0.0
AT,FI,2015,Y_GE100,0.0
AT,FI,2015,Y_GE65,3.0
AT,FI,2015,Y_GE85,0.0
AT,FI,2015,Y_LT15,12.0
AT,FI,2015,Y_LT5,7.0
AT,FI,2016,UNK,0.0
AT,FI,2016,Y10-14,0.0
AT,FI,2016,Y15-19,4.0
AT,FI,2016,Y15-64,108.0
AT,FI,2016,Y20-24,17.0
AT,FI,2016,Y25-29,39.0
AT,FI,2016,Y30-34,31.0
AT,FI,2016,Y35-39,7.0
AT,FI,2016,Y40-44,4.0
AT,FI,2016,Y45-49,0.0
AT,FI,2016,Y5-9,4.0
AT,FI,2016,Y50-54,1.0
AT,FI,2016,Y55-59,1.0
AT,FI,2016,Y60-64,4.0
AT,FI,2016,Y65-69,0.0
AT,FI,2016,Y70-74,1.0
AT,FI,2016,Y75-79,0.0
AT,FI,2016,Y80-84,0.0
AT,FI,2016,Y85-89,0.0
AT,FI,2016,Y90-94,0.0
AT,FI,2016,Y95-99,0.0
AT,FI,2016,Y_LT15,17.0
AT,FI,2016,Y_LT5,13.0
AT,FI,2017,Y10-14,2.0
AT,FI,2017,Y15-19,3.0
AT,FI,2017,Y15-64,85.0
AT,FI,2017,Y20-24,15.0
AT,FI,2017,Y25-29,18.0
AT,FI,2017,Y30-34,18.0
AT,FI,2017,Y35-39,15.0
AT,FI,2017,Y40-44,7.0
AT,FI,2017,Y45-49,4.0
AT,FI,2017,Y5-9,6.0
AT,FI,2017,Y50-54,3.0
AT,FI,2017,Y55-59,1.0
AT,FI,2017,Y60-64,1.0
AT,FI,2017,Y65-69,1.0
AT,FI,2017,Y70-74,0.0
AT,FI,2017,Y75-79,0.0
AT,FI,2017,Y80-84,0.0
AT,FI,2017,Y85-89,0.0
AT,FI,2017,Y90-94,0.0
AT,FI,2017,Y95-99,0.0
AT,FI,2017,Y_GE100,0.0
AT,FI,2017,Y_GE65,1.0
AT,FI,2017,Y_GE85,0.0
AT,FI,2017,Y_LT15,24.0
AT,FI,2017,Y_LT5,16.0
AT,FI,2018,UNK,0.0
AT,FI,2018,Y10-14,8.0
AT,FI,2018,Y15-19,5.0
AT,FI,2018,Y15-64,103.0
AT,FI,2018,Y20-24,14.0
AT,FI,2018,Y25-29,32.0
AT,FI,2018,Y30-34,20.0
AT,FI,2018,Y35-39,11.0
AT,FI,2018,Y40-44,8.0
AT,FI,2018,Y45-49,6.0
AT,FI,2018,Y5-9,4.0
AT,FI,2018,Y50-54,3.0
AT,FI,2018,Y55-59,2.0
AT,FI,2018,Y60-64,2.0
AT,FI,2018,Y65-69,1.0
AT,FI,2018,Y70-74,3.0
AT,FI,2018,Y75-79,1.0
AT,FI,2018,Y80-84,0.0
AT,FI,2018,Y85-89,0.0
AT,FI,2018,Y90-94,0.0
AT,FI,2018,Y95-99,0.0
AT,FI,2018,Y_GE100,0.0
AT,FI,2018,Y_GE65,5.0
AT,FI,2018,Y_GE85,0.0
AT,FI,2018,Y_LT15,18.0
AT,FI,2018,Y_LT5,6.0
AT,FI,2019,Y10-14,2.0
AT,FI,2019,Y15-19,7.0
AT,FI,2019,Y15-64,113.0
AT,FI,2019,Y20-24,14.0
AT,FI,2019,Y25-29,30.0
AT,FI,2019,Y30-34,22.0
AT,FI,2019,Y35-39,13.0
AT,FI,2019,Y40-44,7.0
AT,FI,2019,Y45-49,6.0
AT,FI,2019,Y5-9,3.0
AT,FI,2019,Y50-54,11.0
AT,FI,2019,Y55-59,3.0
AT,FI,2019,Y60-64,0.0
AT,FI,2019,Y65-69,0.0
AT,FI,2019,Y70-74,0.0
AT,FI,2019,Y75-79,0.0
AT,FI,2019,Y80-84,0.0
AT,FI,2019,Y85-89,0.0
AT,FI,2019,Y90-94,0.0
AT,FI,2019,Y95-99,0.0
AT,FI,2019,Y_GE100,0.0
AT,FI,2019,Y_GE65,0.0
AT,FI,2019,Y_GE85,0.0
AT,FI,2019,Y_LT15,11.0
AT,FI,2019,Y_LT5,6.0
AT,FI,2020,UNK,0.0
AT,FI,2020,Y10-14,1.0
AT,FI,2020,Y15-19,1.0
AT,FI,2020,Y15-64,105.0
AT,FI,2020,Y20-24,18.0
AT,FI,2020,Y25-29,25.0
AT,FI,2020,Y30-34,26.0
AT,FI,2020,Y35-39,12.0
AT,FI,2020,Y40-44,7.0
AT,FI,2020,Y45-49,5.0
