investor,host,year,position_mio_eur,income_mio_eur
PT,SK,2019,1.3,0.6
PT,SK,2020,2.6,0.5
PT,SK,2021,4.3,0.1
PT,SK,2022,11.3,2.2
PT,SK,2023,48.2,8.0
PT,SK,2024,3.8,3.2
PT,UK,2013,337.5,18.5
PT,UK,2014,356.1,158.1
PT,UK,2015,290.4,100.0
PT,UK,2016,281.8,123.3
PT,UK,2017,252.7,220.7
PT,UK,2018,354.3,-66.7
PT,UK,2019,326.2,28.8
PT,UK,2020,576.7,14.8
PT,UK,2021,660.5,79.6
PT,UK,2022,587.5,83.9
PT,UK,2023,752.0,98.0
PT,UK,2024,956.4,106.2
RO,AT,2013,272.2,-8.1
RO,AT,2014,903.7,0.0
RO,AT,2015,955.6,2.7
RO,AT,2016,664.5,0.4
RO,AT,2017,348.2,0.0
RO,AT,2018,193.0,-0.4
RO,AT,2019,222.9,-0.2
RO,AT,2020,414.9,0.0
RO,AT,2021,558.5,
RO,AT,2022,553.6,
RO,AT,2023,718.1,-2.4
RO,AT,2024,580.6,0.2
RO,BE,2013,9.4,
RO,BE,2014,6.2,0.0
RO,BE,2015,19.5,0.0
RO,BE,2016,23.6,
RO,BE,2017,76.6,
RO,BE,2018,65.0,0.0
RO,BE,2019,145.7,
RO,BE,2020,127.8,
RO,BE,2021,175.8,0.4
RO,BE,2022,179.6,0.2
RO,BE,2023,166.0,
RO,BE,2024,230.2,
RO,BG,2013,,14.3
RO,BG,2014,,15.8
RO,BG,2015,,18.9
RO,BG,2016,6.8,
RO,BG,2019,,11.2
RO,BG,2020,,-4.5
RO,BG,2021,,19.7
RO,BG,2022,,45.0
RO,BG,2023,,30.9
RO,BG,2024,,43.6
RO,CH,2014,33.9,
RO,CH,2017,239.1,
RO,CH,2019,596.7,
RO,CH,2020,465.0,16.3
RO,CH,2022,1025.2,
RO,CH,2023,1106.6,-0.6
RO,CH,2024,793.1,
RO,CY,2013,52.3,0.9
RO,CY,2017,193.8,
RO,CY,2018,121.4,2.6
RO,CY,2019,162.9,82.0
RO,CY,2020,,18.6
RO,CY,2021,,36.6
RO,CY,2022,269.5,303.2
RO,CY,2023,262.9,
RO,CY,2024,223.8,173.1
RO,CZ,2016,16.1,0.0
RO,CZ,2018,176.5,0.0
RO,CZ,2019,265.9,-1.1
RO,CZ,2020,223.7,
RO,CZ,2021,177.8,2.8
RO,CZ,2022,159.4,3.9
RO,CZ,2024,222.5,1.2
RO,DE,2013,302.2,0.5
RO,DE,2014,380.8,0.7
RO,DE,2015,550.6,0.0
RO,DE,2016,453.4,
RO,DE,2017,706.0,-0.4
RO,DE,2018,1019.6,0.0
RO,DE,2019,1379.7,4.4
RO,DE,2020,1605.5,8.7
RO,DE,2021,1718.5,6.9
RO,DE,2022,,13.6
RO,DE,2023,1751.1,8.7
RO,DE,2024,1996.5,4.2
RO,DK,2013,,0.0
RO,DK,2015,36.9,
RO,DK,2018,60.3,
RO,DK,2019,,0.0
RO,DK,2021,,0.0
RO,EE,2013,0.0,0.0
RO,EE,2014,0.0,0.0
RO,EE,2015,0.0,0.0
RO,EE,2016,,0.0
RO,EE,2017,0.0,
RO,EE,2018,,0.0
RO,EE,2020,1.2,
RO,ES,2013,18.6,
RO,ES,2014,91.0,
RO,ES,2015,,6.3
RO,ES,2016,122.1,7.6
RO,ES,2017,63.5,
RO,ES,2018,375.3,0.0
RO,ES,2019,121.1,17.9
RO,ES,2020,114.2,0.4
RO,ES,2021,183.9,0.0
RO,ES,2022,275.8,-11.2
RO,ES,2023,312.5,
RO,ES,2024,455.5,0.4
RO,FI,2013,7.6,0.0
RO,FI,2014,,0.0
RO,FI,2015,15.0,0.0
RO,FI,2016,,0.0
RO,FI,2017,,0.0
RO,FI,2019,44.5,
RO,FI,2020,51.8,
RO,FI,2021,54.8,
RO,FI,2022,67.7,
RO,FI,2023,61.3,
RO,FI,2024,58.7,
RO,FR,2013,,-0.5
RO,FR,2015,,0.0
RO,FR,2016,1158.8,
RO,FR,2017,1206.0,
RO,FR,2018,1456.4,0.4
RO,FR,2019,1473.1,0.4
RO,FR,2020,1253.2,2.1
RO,FR,2021,1585.4,2.4
RO,FR,2022,1421.8,-0.8
RO,FR,2023,1488.9,-5.7
RO,FR,2024,1589.6,-3.4
RO,GR,2013,88.3,-0.2
RO,GR,2014,2.2,-0.2
RO,GR,2015,,0.4
RO,GR,2016,28.0,0.2
RO,GR,2017,21.5,-0.2
RO,GR,2018,21.0,0.2
RO,GR,2019,60.4,-0.2
RO,GR,2020,64.5,0.4
RO,GR,2021,53.1,1.6
RO,GR,2022,59.2,0.6
RO,GR,2023,70.9,-3.4
RO,GR,2024,88.3,0.2
RO,HR,2015,,0.0
RO,HR,2016,,0.0
RO,HR,2022,,0.0
RO,HR,2023,,-0.2
RO,HR,2024,,8.6
RO,HU,2013,9.2,
RO,HU,2014,12.9,
RO,HU,2015,21.7,11.9
RO,HU,2018,,1.7
RO,HU,2020,,1.7
RO,HU,2022,,-12.8
RO,HU,2023,191.7,-26.3
RO,HU,2024,104.9,
RO,IE,2013,,0.0
RO,IE,2014,,0.0
RO,IE,2015,25.9,0.0
RO,IE,2016,131.7,0.0
RO,IE,2017,49.4,
RO,IE,2018,88.6,
RO,IE,2019,106.0,
RO,IE,2020,188.0,
RO,IE,2021,152.2,
RO,IE,2023,329.2,
RO,IE,2024,356.6,
RO,IS,2013,0.0,0.0
RO,IS,2014,0.0,0.0
RO,IS,2015,0.0,0.0
RO,IS,2016,0.0,0.0
RO,IS,2017,,0.0
RO,IS,2018,0.0,0.0
RO,IS,2019,,0.0
RO,IS,2020,0.0,0.0
RO,IS,2021,0.0,0.0
RO,IS,2022,0.0,0.0
RO,IS,2023,0.0,0.0
RO,IS,2024,,0.0
RO,IT,2013,376.0,-6.6
RO,IT,2014,388.2,-4.1
RO,IT,2015,323.2,-4.3
RO,IT,2016,334.2,-5.8
RO,IT,2017,466.0,-5.0
RO,IT,2018,579.6,-0.4
RO,IT,2019,952.7,-2.3
RO,IT,2020,,-2.3
RO,IT,2021,,-9.5
RO,IT,2022,1285.2,-3.7
RO,IT,2023,1255.9,3.2
RO,IT,2024,1345.5,8.4
RO,LI,2013,,0.0
RO,LI,2014,0.0,
RO,LI,2016,,0.0
RO,LI,2017,,0.0
RO,LI,2018,,0.0
RO,LI,2019,,0.0
RO,LI,2020,,0.0
RO,LI,2021,,0.0
RO,LI,2022,,0.0
RO,LI,2023,,0.0
RO,LT,2013,,0.0
RO,LT,2014,,0.0
RO,LT,2015,0.0,0.0
RO,LT,2016,,0.0
RO,LT,2018,0.0,
RO,LT,2020,,0.0
RO,LT,2021,1.0,
RO,LT,2022,1.2,
RO,LT,2023,1.2,0.0
RO,LT,2024,,0.8
RO,LU,2013,386.3,
RO,LU,2014,238.5,
RO,LU,2015,82.4,-28.3
RO,LU,2016,114.8,0.0
RO,LU,2017,239.1,
RO,LU,2018,522.6,
RO,LU,2019,507.2,
RO,LU,2020,578.6,
RO,LU,2021,357.2,0.0
RO,LU,2022,439.6,
RO,LU,2023,509.3,0.2
RO,LU,2024,732.0,
RO,LV,2013,,0.0
RO,LV,2014,,0.0
RO,LV,2015,,0.0
RO,LV,2016,0.0,0.0
RO,LV,2017,0.0,0.0
RO,LV,2018,0.0,0.0
RO,LV,2019,,0.0
RO,LV,2020,,0.0
RO,LV,2021,,0.0
RO,LV,2022,,0.0
RO,MT,2013,0.0,
RO,MT,2016,,0.0
RO,MT,2017,9.0,0.0
RO,MT,2018,12.4,0.0
RO,MT,2019,12.3,
RO,MT,2020,13.8,0.0
RO,MT,2021,4.4,
RO,MT,2022,19.8,
RO,MT,2023,12.7,1.4
RO,MT,2024,26.7,4.8
RO,NL,2013,626.5,-0.2
RO,NL,2014,669.0,0.0
RO,NL,2015,621.1,
RO,NL,2016,1216.3,
RO,NL,2017,1234.7,
RO,NL,2018,1522.2,3.7
RO,NL,2019,2041.6,4.2
RO,NL,2020,1680.7,3.3
RO,NL,2021,1656.9,15.8
RO,NL,2022,2029.9,53.1
RO,NL,2023,2322.5,14.6
RO,NL,2024,2839.0,10.5
RO,NO,2014,0.0,0.0
RO,NO,2015,,0.0
RO,NO,2016,,0.0
RO,NO,2023,,0.0
RO,NO,2024,,0.0
RO,PL,2014,,0.0
RO,PL,2015,,0.0
RO,PL,2016,43.0,-14.9
RO,PL,2017,71.3,
RO,PL,2018,64.1,
RO,PL,2019,102.0,
RO,PL,2020,76.2,0.2
RO,PL,2021,177.4,0.6
RO,PL,2022,201.2,1.2
RO,PL,2023,227.9,11.9
RO,PL,2024,188.4,-11.7
RO,PT,2013,,0.0
RO,PT,2015,,0.0
RO,PT,2016,6.8,0.0
RO,PT,2017,26.6,
RO,PT,2018,47.4,
RO,PT,2019,45.2,
RO,PT,2020,38.6,
RO,PT,2021,24.9,-0.4
RO,PT,2022,33.5,-8.3
RO,PT,2023,20.5,
RO,PT,2024,15.9,
RO,SE,2013,0.0,
RO,SE,2014,,0.0
RO,SE,2015,,0.0
RO,SE,2016,,0.0
RO,SE,2019,,0.0
RO,SE,2023,,0.0
RO,SI,2013,,-0.2
RO,SI,2014,,0.0
RO,SI,2016,,-0.4
RO,SI,2018,3.4,
RO,SI,2020,,0.6
RO,SI,2022,7.5,1.6
RO,SI,2023,9.4,2.2
RO,SI,2024,10.1,
RO,SK,2013,0.4,
RO,SK,2015,1.1,
RO,SK,2016,1.1,
RO,SK,2017,1.3,
RO,SK,2018,4.1,0.0
RO,SK,2019,9.0,
RO,SK,2020,10.5,-3.9
RO,SK,2021,14.1,-0.6
RO,SK,2022,33.5,0.4
RO,SK,2023,39.4,
RO,SK,2024,39.0,
RO,UK,2014,,0.0
RO,UK,2017,,0.0
RO,UK,2022,,-1.2
RO,UK,2023,,-1.4
RO,UK,2024,928.0,
SE,AT,2013,144.7,390.1
SE,AT,2014,278.4,290.9
SE,AT,2015,71.9,291.9
SE,AT,2016,108.5,140.6
SE,AT,2017,141.0,193.1
SE,AT,2018,247.4,175.1
SE,AT,2019,377.1,151.9
SE,AT,2021,497.2,262.4
SE,AT,2022,,162.8
SE,AT,2023,,244.2
SE,AT,2024,,164.7
SE,BE,2013,992.5,961.8
SE,BE,2014,784.2,1032.1
SE,BE,2015,817.9,450.6
SE,BE,2016,919.3,843.8
SE,BE,2017,1071.8,969.3
SE,BE,2018,618.4,1151.6
SE,BE,2019,994.9,1130.0
SE,BE,2020,993.6,
SE,BE,2021,,1305.3
SE,BE,2022,,1442.9
SE,BE,2023,,1403.6
SE,BE,2024,,1630.4
SE,BG,2013,0.0,23.9
SE,BG,2014,,38.9
SE,BG,2015,,28.0
SE,BG,2016,,46.7
SE,BG,2017,,42.6
SE,BG,2018,0.0,35.0
SE,BG,2019,0.0,35.9
SE,BG,2020,,49.9
SE,BG,2021,,76.6
SE,CH,2013,606.9,804.6
SE,CH,2014,421.3,969.7
SE,CH,2015,1121.7,1117.7
SE,CH,2016,568.2,1537.1
SE,CH,2017,533.5,1009.2
SE,CH,2018,800.6,1027.8
SE,CH,2019,769.0,1283.5
SE,CH,2020,1305.5,1424.7
SE,CH,2021,1465.2,2282.1
SE,CH,2022,1218.1,2362.1
SE,CH,2023,1932.8,2711.3
SE,CH,2024,,2945.0
SE,CY,2013,154.9,58.7
SE,CY,2014,33.2,12.4
SE,CY,2015,,3.3
SE,CY,2016,,70.9
SE,CY,2017,,79.5
SE,CY,2018,92.5,99.9
SE,CY,2019,,96.4
SE,CY,2020,,108.2
SE,CY,2024,,-108.6
SE,CZ,2013,29.7,148.1
SE,CZ,2014,,157.2
SE,CZ,2015,31.6,176.8
SE,CZ,2016,28.4,219.1
SE,CZ,2017,23.7,268.7
SE,CZ,2018,32.8,184.3
SE,CZ,2019,35.1,269.0
SE,CZ,2020,,-39.0
SE,CZ,2021,74.5,
SE,CZ,2022,28.9,
SE,CZ,2023,,398.7
SE,CZ,2024,,475.2
SE,DE,2013,2114.8,1765.7
SE,DE,2014,2029.7,1830.9
SE,DE,2015,6103.3,2428.9
SE,DE,2016,4814.0,198.8
SE,DE,2017,4266.8,1092.8
SE,DE,2018,5029.0,1419.0
SE,DE,2019,5613.6,507.1
SE,DE,2020,7672.5,1389.1
SE,DE,2021,,1178.9
SE,DE,2022,6354.0,1396.9
SE,DE,2023,,1562.4
SE,DE,2024,8288.1,2904.4
SE,DK,2013,1923.1,1154.1
SE,DK,2014,2349.3,2037.8
SE,DK,2015,1435.0,1522.5
SE,DK,2016,2162.5,1527.4
SE,DK,2017,1469.5,1490.4
SE,DK,2018,1268.6,1441.1
SE,DK,2019,1471.3,1212.7
SE,DK,2020,1635.4,951.1
SE,DK,2021,1704.8,
SE,DK,2022,1926.1,1899.5
SE,DK,2023,2187.7,1977.4
SE,DK,2024,2122.4,1835.3
SE,EE,2013,39.1,552.0
SE,EE,2014,45.0,709.7
SE,EE,2015,44.9,308.7
SE,EE,2016,44.0,418.3
SE,EE,2017,,431.7
SE,EE,2018,34.8,457.5
SE,EE,2019,218.2,402.6
SE,EE,2020,46.8,381.5
SE,EE,2021,59.8,294.5
SE,EE,2022,,227.9
SE,EE,2023,,440.3
SE,EE,2024,,386.4
SE,ES,2013,170.1,322.0
SE,ES,2014,169.9,249.6
SE,ES,2015,713.0,548.0
SE,ES,2016,249.7,505.0
SE,ES,2017,191.2,463.6
SE,ES,2018,178.4,646.9
SE,ES,2019,393.6,354.6
SE,ES,2020,,433.2
SE,ES,2021,448.6,538.3
SE,ES,2022,,493.4
SE,ES,2023,,570.4
SE,ES,2024,,916.5
SE,FI,2013,3791.9,2186.8
SE,FI,2014,3198.0,2281.0
SE,FI,2015,6017.4,1699.9
SE,FI,2016,4728.7,2270.1
SE,FI,2017,4541.9,3731.3
SE,FI,2018,3886.2,3161.1
SE,FI,2019,7786.4,2638.6
SE,FI,2020,,2059.4
SE,FI,2021,,3263.1
SE,FI,2022,,3804.7
SE,FI,2023,,2807.3
SE,FI,2024,,2787.2
SE,FR,2013,1303.9,574.8
SE,FR,2014,1573.3,237.0
SE,FR,2015,1344.3,387.6
SE,FR,2016,1580.2,476.0
SE,FR,2017,1530.9,956.0
SE,FR,2018,1649.4,853.0
SE,FR,2019,1439.0,595.3
SE,FR,2020,2110.4,506.6
SE,FR,2021,2197.4,985.3
SE,FR,2022,2165.2,1062.0
SE,FR,2023,2008.2,1010.0
SE,FR,2024,,1006.7
SE,GR,2013,,9.2
SE,GR,2014,0.0,13.3
SE,GR,2015,4.9,9.7
SE,GR,2016,,12.7
SE,GR,2017,,11.3
SE,GR,2018,,14.8
SE,GR,2019,,26.0
SE,GR,2021,,62.7
SE,HR,2013,0.0,-35.6
SE,HR,2014,0.0,26.5
SE,HR,2015,0.0,15.9
SE,HR,2016,0.0,17.1
SE,HR,2017,0.0,8.5
SE,HR,2018,,39.5
SE,HR,2019,,22.3
SE,HU,2013,,58.3
SE,HU,2014,196.3,97.5
SE,HU,2015,101.3,45.3
SE,HU,2016,,37.6
SE,HU,2017,,82.9
SE,HU,2018,,65.8
SE,HU,2019,,44.8
SE,HU,2022,,77.4
SE,HU,2023,,148.1
SE,HU,2024,,115.9
SE,IE,2013,,255.7
SE,IE,2014,3393.8,121.4
SE,IE,2015,1136.7,127.7
SE,IE,2016,3025.7,180.2
SE,IE,2017,1789.8,262.9
SE,IE,2018,2459.3,365.3
SE,IE,2019,1961.4,421.9
SE,IE,2020,,262.4
SE,IE,2021,,495.8
SE,IE,2022,,580.0
SE,IE,2023,2732.4,593.1
SE,IE,2024,,-962.0
SE,IS,2013,,6.2
SE,IS,2014,,3.3
SE,IS,2015,0.0,0.7
SE,IS,2016,,0.5
SE,IS,2017,,-6.7
SE,IS,2018,,13.2
SE,IS,2019,,5.4
SE,IT,2013,202.2,205.7
SE,IT,2014,164.2,158.2
SE,IT,2015,221.3,376.4
SE,IT,2016,208.7,295.8
SE,IT,2017,206.2,386.2
SE,IT,2018,217.8,263.1
SE,IT,2019,162.9,384.6
SE,IT,2020,391.4,
SE,IT,2021,,518.7
SE,IT,2022,,387.1
SE,IT,2023,1168.7,608.9
SE,IT,2024,,512.0
SE,LI,2013,,0.0
SE,LI,2014,,0.0
SE,LI,2015,0.0,0.0
SE,LI,2016,,0.0
SE,LI,2017,,0.0
SE,LI,2018,,0.1
SE,LI,2019,,0.0
SE,LT,2013,,236.6
SE,LT,2014,,379.0
SE,LT,2015,37.4,203.0
SE,LT,2016,28.4,300.6
SE,LT,2017,24.5,417.4
SE,LT,2018,43.9,459.3
SE,LT,2019,,380.8
SE,LT,2020,,441.2
SE,LT,2022,,363.3
SE,LT,2023,,530.5
SE,LT,2024,,608.1
SE,LU,2013,5276.6,759.5
SE,LU,2014,1009.5,1279.4
SE,LU,2015,1157.2,368.2
SE,LU,2016,731.4,1035.5
SE,LU,2017,1626.2,564.9
SE,LU,2018,1445.3,114.8
SE,LU,2019,679.1,237.3
SE,LU,2020,529.7,-200.5
SE,LU,2021,,24.8
SE,LU,2022,,383.0
SE,LU,2023,,255.0
SE,LU,2024,,780.2
SE,LV,2013,0.0,303.9
SE,LV,2014,,338.7
SE,LV,2015,,260.9
SE,LV,2016,1.5,278.7
SE,LV,2017,,411.3
SE,LV,2018,,364.0
SE,LV,2019,,290.2
SE,LV,2020,3.9,341.1
SE,LV,2022,,1127.5
SE,LV,2023,,1874.8
SE,LV,2024,,1319.6
SE,MT,2013,,85.3
SE,MT,2014,,206.1
SE,MT,2015,,111.3
SE,MT,2016,,141.3
SE,MT,2017,,160.6
SE,MT,2018,,166.6
SE,MT,2019,0.0,208.9
SE,NL,2013,2839.0,2140.0
SE,NL,2014,1541.0,3882.5
SE,NL,2015,1667.9,2146.4
SE,NL,2016,1969.7,2134.3
SE,NL,2017,1735.3,2228.3
SE,NL,2018,3462.8,2952.1
SE,NL,2019,6766.3,4158.2
SE,NL,2020,,3934.7
SE,NL,2021,,5239.5
SE,NL,2022,,5177.1
SE,NL,2023,,6310.9
SE,NL,2024,,6154.6
SE,NO,2013,1887.9,1867.2
SE,NO,2014,3543.1,2170.2
SE,NO,2015,2402.9,1963.3
SE,NO,2016,3693.5,2979.6
SE,NO,2017,3361.5,2845.2
SE,NO,2018,3475.6,3153.3
SE,NO,2019,3842.2,3040.3
SE,NO,2020,3465.9,2122.5
SE,NO,2021,4182.0,3768.0
SE,NO,2022,3929.5,5216.7
SE,NO,2023,7175.7,3095.4
SE,NO,2024,5292.3,3494.8
SE,PL,2013,5392.1,333.1
SE,PL,2014,4600.8,457.9
SE,PL,2015,6126.9,388.3
SE,PL,2016,5074.4,417.8
SE,PL,2017,4202.6,237.6
SE,PL,2018,4354.5,282.0
SE,PL,2019,3871.1,305.0
SE,PL,2020,2861.0,362.0
SE,PL,2021,,-176.4
SE,PL,2022,,562.3
SE,PL,2023,,850.8
SE,PL,2024,,787.6
SE,PT,2013,,52.0
SE,PT,2014,,98.7
SE,PT,2015,,121.1
SE,PT,2016,0.0,78.2
SE,PT,2017,,90.3
SE,PT,2018,,145.8
SE,PT,2019,,103.8
SE,PT,2021,,-18.1
SE,PT,2022,,257.5
SE,PT,2023,,108.4
SE,RO,2013,,34.4
SE,RO,2014,,48.5
SE,RO,2015,,47.9
SE,RO,2016,0.0,31.4
SE,RO,2017,,29.2
SE,RO,2018,,60.8
SE,RO,2019,,54.8
SE,RO,2024,,79.5
SE,SI,2013,0.0,12.6
SE,SI,2014,,7.7
SE,SI,2015,0.0,12.4
SE,SI,2016,,3.2
SE,SI,2017,,8.3
SE,SI,2018,0.0,19.5
SE,SI,2019,,31.1
SE,SI,2021,,21.2
SE,SI,2023,,29.8
SE,SK,2013,,18.5
SE,SK,2014,,21.5
SE,SK,2015,,28.9
SE,SK,2016,,24.6
SE,SK,2017,,31.8
SE,SK,2018,,24.9
SE,SK,2019,,28.5
SE,SK,2020,,35.0
SE,SK,2024,,5.3
SE,UK,2013,4616.7,1058.5
SE,UK,2014,3870.4,771.9
SE,UK,2015,3466.9,1254.4
SE,UK,2016,4527.3,234.7
SE,UK,2017,4295.4,262.9
SE,UK,2018,6075.2,1845.9
SE,UK,2019,8059.0,1806.1
SE,UK,2021,,1803.4
SE,UK,2022,,2734.1
SE,UK,2023,,2394.1
SE,UK,2024,,3181.3
SI,AT,2013,294.0,-21.0
SI,AT,2014,271.4,34.2
SI,AT,2015,389.1,2.6
SI,AT,2016,464.9,4.3
SI,AT,2017,477.6,3.0
SI,AT,2018,656.4,4.1
SI,AT,2019,744.8,6.0
SI,AT,2020,801.1,-2.2
SI,AT,2021,644.1,-1.5
SI,AT,2022,653.4,13.5
SI,AT,2023,578.6,19.7
SI,AT,2024,661.7,5.9
SI,BE,2013,4.0,0.0
SI,BE,2014,11.7,-0.4
SI,BE,2015,5.1,-0.6
SI,BE,2016,25.3,0.0
SI,BE,2017,27.7,0.2
SI,BE,2018,29.8,0.2
SI,BE,2019,33.8,0.4
SI,BE,2020,45.3,0.4
SI,BE,2021,47.1,0.4
SI,BE,2022,53.4,0.3
SI,BE,2023,110.5,0.4
SI,BE,2024,103.1,0.6
SI,BG,2013,2.0,3.0
SI,BG,2014,3.8,-0.4
SI,BG,2015,1.6,0.5
SI,BG,2016,1.8,0.9
SI,BG,2017,1.9,-1.9
SI,BG,2018,3.2,-0.3
SI,BG,2019,2.4,0.6
SI,BG,2020,2.8,0.2
SI,BG,2021,8.8,1.1
SI,BG,2022,8.3,1.8
SI,BG,2023,24.1,1.5
SI,BG,2024,20.0,1.3
SI,CH,2013,63.0,-117.0
SI,CH,2014,84.3,-9.1
SI,CH,2015,88.3,-1.6
SI,CH,2016,99.6,-3.0
SI,CH,2017,95.4,0.0
SI,CH,2018,120.7,0.5
SI,CH,2019,110.5,4.0
SI,CH,2020,138.5,2.4
SI,CH,2021,156.3,1.6
SI,CH,2022,248.0,-1.1
SI,CH,2023,326.7,-0.1
SI,CH,2024,338.5,13.1
SI,CY,2013,54.0,0.0
SI,CY,2014,62.2,-0.8
SI,CY,2015,65.3,0.5
SI,CY,2016,64.8,8.2
SI,CY,2017,81.0,-7.8
SI,CY,2018,83.2,0.6
SI,CY,2019,82.1,-1.3
SI,CY,2020,24.0,0.1
SI,CY,2021,59.1,-0.1
SI,CY,2022,60.9,0.0
SI,CY,2023,35.3,0.4
SI,CY,2024,98.2,-0.1
SI,CZ,2013,47.0,-4.0
SI,CZ,2014,46.9,6.3
SI,CZ,2015,6.8,4.6
SI,CZ,2016,9.1,8.8
SI,CZ,2017,13.0,6.7
SI,CZ,2018,17.6,10.5
SI,CZ,2019,19.3,9.6
SI,CZ,2020,24.5,5.5
SI,CZ,2021,34.4,9.2
SI,CZ,2022,75.3,5.8
SI,CZ,2023,98.8,3.7
SI,CZ,2024,112.7,0.5
SI,DE,2013,148.0,-2.0
SI,DE,2014,169.5,7.4
SI,DE,2015,181.6,-1.0
SI,DE,2016,227.1,6.6
SI,DE,2017,305.5,11.8
SI,DE,2018,336.5,1.9
SI,DE,2019,441.7,7.7
SI,DE,2020,573.9,-0.9
SI,DE,2021,618.2,7.0
SI,DE,2022,516.2,11.6
SI,DE,2023,616.2,8.3
SI,DE,2024,666.1,10.8
SI,DK,2013,40.0,0.0
SI,DK,2014,17.0,0.4
SI,DK,2015,17.6,0.5
SI,DK,2016,14.9,0.6
SI,DK,2017,11.0,0.6
SI,DK,2018,8.0,1.1
SI,DK,2019,5.5,1.3
SI,DK,2020,16.1,1.0
SI,DK,2021,29.6,1.4
SI,DK,2022,16.2,2.0
SI,DK,2023,24.8,2.4
SI,DK,2024,14.1,0.4
SI,EE,2013,0.0,0.0
SI,EE,2014,0.0,0.0
SI,EE,2015,0.0,0.0
SI,EE,2016,0.3,0.0
SI,EE,2017,0.4,0.0
SI,EE,2018,0.9,0.0
SI,EE,2019,1.4,0.0
SI,EE,2020,0.4,0.0
SI,EE,2021,0.7,0.0
SI,EE,2022,2.1,0.0
SI,EE,2023,0.4,0.0
SI,EE,2024,1.7,0.0
SI,ES,2013,2.0,-1.0
SI,ES,2014,1.4,2.4
SI,ES,2015,0.7,0.8
SI,ES,2016,0.6,1.8
SI,ES,2017,0.6,1.1
SI,ES,2018,3.9,-0.3
SI,ES,2019,5.7,1.1
SI,ES,2020,12.4,0.7
SI,ES,2021,32.2,1.5
SI,ES,2022,48.0,2.4
SI,ES,2023,37.1,1.6
SI,ES,2024,51.5,3.0
SI,FI,2013,0.0,0.0
SI,FI,2014,4.5,-0.5
SI,FI,2015,12.3,-1.2
SI,FI,2016,11.1,0.1
SI,FI,2017,8.2,-0.3
SI,FI,2018,14.5,0.1
SI,FI,2019,14.9,0.3
SI,FI,2020,11.0,1.8
SI,FI,2021,8.1,0.9
SI,FI,2022,33.5,-0.7
SI,FI,2023,19.3,-0.4
SI,FI,2024,23.7,-0.4
SI,FR,2013,93.0,-1.0
SI,FR,2014,106.7,-0.6
SI,FR,2015,105.9,-1.2
SI,FR,2016,115.7,0.2
SI,FR,2017,234.1,-1.4
SI,FR,2018,277.7,0.8
SI,FR,2019,379.4,-0.1
SI,FR,2020,423.3,0.1
SI,FR,2021,487.8,0.0
SI,FR,2022,443.2,0.3
SI,FR,2023,480.8,0.3
SI,FR,2024,465.1,0.2
SI,GR,2013,2.0,0.0
SI,GR,2014,2.2,0.5
SI,GR,2015,3.5,0.2
SI,GR,2016,2.2,0.0
SI,GR,2017,2.4,0.2
SI,GR,2018,3.7,0.0
SI,GR,2019,3.6,-0.5
SI,GR,2020,3.5,0.2
SI,GR,2021,5.6,0.6
SI,GR,2022,8.5,0.6
SI,GR,2023,10.1,1.0
SI,GR,2024,14.8,0.5
SI,HR,2013,67.0,-105.0
SI,HR,2014,80.0,-70.7
SI,HR,2015,93.2,-19.1
SI,HR,2016,102.2,-12.4
SI,HR,2017,94.9,31.2
SI,HR,2018,99.6,72.9
SI,HR,2019,83.7,89.5
SI,HR,2020,74.7,48.5
SI,HR,2021,82.9,120.8
SI,HR,2022,82.7,68.0
SI,HR,2023,115.0,83.8
SI,HR,2024,110.2,168.4
SI,HU,2013,6.0,2.0
SI,HU,2014,8.6,-1.2
SI,HU,2015,6.4,0.1
SI,HU,2016,2.3,3.4
SI,HU,2017,6.4,4.4
SI,HU,2018,9.9,3.9
SI,HU,2019,4.2,7.3
SI,HU,2020,3.1,6.1
SI,HU,2021,8.0,9.8
SI,HU,2022,28.1,5.9
SI,HU,2023,49.1,6.0
SI,HU,2024,76.5,3.8
SI,IE,2013,8.0,0.0
SI,IE,2014,10.9,-0.1
SI,IE,2015,8.7,0.7
SI,IE,2016,9.4,0.7
SI,IE,2017,10.5,0.2
SI,IE,2018,15.6,0.4
SI,IE,2019,16.4,0.8
SI,IE,2020,15.1,0.5
SI,IE,2021,29.1,6.2
SI,IE,2022,28.5,0.3
SI,IE,2023,38.8,0.4
SI,IE,2024,89.1,0.4
SI,IS,2013,0.0,0.0
SI,IS,2014,0.0,0.0
SI,IS,2015,0.0,0.0
SI,IS,2016,0.0,0.0
SI,IS,2017,0.0,0.0
SI,IS,2018,0.0,0.0
SI,IS,2019,0.0,0.0
SI,IS,2020,0.0,0.0
SI,IS,2021,0.0,0.0
SI,IS,2022,0.0,0.0
SI,IS,2023,0.0,0.0
SI,IS,2024,0.0,0.0
SI,IT,2013,65.0,-20.0
SI,IT,2014,65.7,-5.1
SI,IT,2015,76.3,-1.6
SI,IT,2016,113.2,0.3
SI,IT,2017,109.9,10.3
SI,IT,2018,106.8,2.8
SI,IT,2019,99.5,-0.1
SI,IT,2020,98.5,-0.4
SI,IT,2021,122.1,7.1
SI,IT,2022,153.6,8.7
SI,IT,2023,156.3,1.1
SI,IT,2024,161.3,-1.5
SI,LI,2013,0.0,0.0
SI,LI,2014,0.0,0.0
SI,LI,2015,0.0,0.0
